Kabupaten/Kota;Status Kabupaten/Kota;Kecamatan;Desa/Kelurahan;Status Desa/Kelurahan
Tapanuli Selatan;Kabupaten;Saipar Dolok Hole;Ulu Mamis Situnggaling;Desa
Tapanuli Selatan;Kabupaten;Saipar Dolok Hole;Aek Simotung;Kelurahan
Tapanuli Selatan;Kabupaten;Saipar Dolok Hole;Sipagimbar;Kelurahan
Tapanuli Selatan;Kabupaten;Sayur Matinggi;Aek Badak Jae;Desa
Tapanuli Selatan;Kabupaten;Sayur Matinggi;Aek Badak Julu;Desa
Tapanuli Selatan;Kabupaten;Sayur Matinggi;Bange;Desa
Tapanuli Selatan;Kabupaten;Sayur Matinggi;Bulu Gading;Desa
Tapanuli Selatan;Kabupaten;Sayur Matinggi;Huta Pardomuan;Desa
Tapanuli Selatan;Kabupaten;Sayur Matinggi;Janji Mauli Baringin;Desa
Tapanuli Selatan;Kabupaten;Sayur Matinggi;Lumban Huayan;Desa
Tapanuli Selatan;Kabupaten;Sayur Matinggi;Mondang;Desa
Tapanuli Selatan;Kabupaten;Sayur Matinggi;Sane-Sane/Aek Libung;Desa
Tapanuli Selatan;Kabupaten;Sayur Matinggi;Sialang;Desa
Tapanuli Selatan;Kabupaten;Sayur Matinggi;Silaiya;Desa
Tapanuli Selatan;Kabupaten;Sayur Matinggi;Silaiya Tanjung Leuk;Desa
Tapanuli Selatan;Kabupaten;Sayur Matinggi;Sipange Godang;Desa
Tapanuli Selatan;Kabupaten;Sayur Matinggi;Sipange Julu;Desa
Tapanuli Selatan;Kabupaten;Sayur Matinggi;Sipange Leuk;Desa
Tapanuli Selatan;Kabupaten;Sayur Matinggi;Somanggal Parmonangan;Desa
Tapanuli Selatan;Kabupaten;Sayur Matinggi;Tolang Jae;Desa
Tapanuli Selatan;Kabupaten;Sayur Matinggi;Tolang Julu;Desa
Tapanuli Selatan;Kabupaten;Sayur Matinggi;Sayur Matinggi;Kelurahan
Tapanuli Selatan;Kabupaten;Sipirok;Aek Batang Paya;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Bagas Lombang;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Barnang Koling;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Batang Tura;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Batang Tura Julu;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Batu Satail;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Bulu Mario;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Dolok Sordang;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Dolok Sordang Julu;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Hasang Marsada;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Janji Mauli;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Kilang Papan;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Luat Lombang;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Marsada;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Padang Bujur;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Pahae Aek Sagala;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Panaungan;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Pangaribuan;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Pangurabaan;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Paran Dolok Mardomu;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Paran Julu;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Paran Padang;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Pargarutan;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Ramba Sihosur;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Saba Batang Miha;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Sampean;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Sarogodung;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Siala Gundi;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Sialaman;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Sibadoar;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Simaninggir;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Situmba;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Situmba Julu;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Tolang;Desa
Tapanuli Selatan;Kabupaten;Sipirok;Baringin;Kelurahan
Tapanuli Selatan;Kabupaten;Sipirok;Bunga Bondar;Kelurahan
Tapanuli Selatan;Kabupaten;Sipirok;Huta Suhut;Kelurahan
Tapanuli Selatan;Kabupaten;Sipirok;Parau Sorat;Kelurahan
Tapanuli Selatan;Kabupaten;Sipirok;Pasar Sipirok;Kelurahan
Tapanuli Selatan;Kabupaten;Sipirok;Sipirok Godang;Kelurahan
Tapanuli Selatan;Kabupaten;Tano Tombangan Angkola;Aek Kahombu;Desa
Tapanuli Selatan;Kabupaten;Tano Tombangan Angkola;Aek Parupuk;Desa
Tapanuli Selatan;Kabupaten;Tano Tombangan Angkola;Aek Uncim;Desa
Tapanuli Selatan;Kabupaten;Tano Tombangan Angkola;Harean;Desa
Tapanuli Selatan;Kabupaten;Tano Tombangan Angkola;Hutaraja;Desa
Tapanuli Selatan;Kabupaten;Tano Tombangan Angkola;Ingul Jae;Desa
Tapanuli Selatan;Kabupaten;Tano Tombangan Angkola;Kota Tua;Desa
Tapanuli Selatan;Kabupaten;Tano Tombangan Angkola;Lumban Jabi-Jabi;Desa
Tapanuli Selatan;Kabupaten;Tano Tombangan Angkola;Lumban Ratus;Desa
Tapanuli Selatan;Kabupaten;Tano Tombangan Angkola;Panabari Huta Tonga;Desa
Tapanuli Selatan;Kabupaten;Tano Tombangan Angkola;Panindoan;Desa
Tapanuli Selatan;Kabupaten;Tano Tombangan Angkola;Purba Tua;Desa
Tapanuli Selatan;Kabupaten;Tano Tombangan Angkola;Simaninggir;Desa
Tapanuli Selatan;Kabupaten;Tano Tombangan Angkola;Sisoma;Desa
Tapanuli Selatan;Kabupaten;Tano Tombangan Angkola;Situmba;Desa
Tapanuli Selatan;Kabupaten;Tano Tombangan Angkola;Tanjung Medan;Desa
Tapanuli Selatan;Kabupaten;Tano Tombangan Angkola;Batu Horpak;Kelurahan
Tapanuli Tengah;Kabupaten;Andam Dewi;Bondar Sihudon I;Desa
Tapanuli Tengah;Kabupaten;Andam Dewi;Bondar Sihudon II;Desa
Tapanuli Tengah;Kabupaten;Andam Dewi;Ladang Tengah;Desa
Tapanuli Tengah;Kabupaten;Andam Dewi;Lobu Tua;Desa
Tapanuli Tengah;Kabupaten;Andam Dewi;Pangaribuan;Desa
Tapanuli Tengah;Kabupaten;Andam Dewi;Sawah Lamo;Desa
Tapanuli Tengah;Kabupaten;Andam Dewi;Sigolang;Desa
Tapanuli Tengah;Kabupaten;Andam Dewi;Sijungkang;Desa
Tapanuli Tengah;Kabupaten;Andam Dewi;Siramiramian;Desa
Tapanuli Tengah;Kabupaten;Andam Dewi;Sitiris-tiris;Desa
Tapanuli Tengah;Kabupaten;Andam Dewi;Sogar;Desa
Tapanuli Tengah;Kabupaten;Andam Dewi;Sosor Gonting;Desa
Tapanuli Tengah;Kabupaten;Andam Dewi;Uratan;Desa
Tapanuli Tengah;Kabupaten;Andam Dewi;Rina Bolak;Kelurahan
Tapanuli Tengah;Kabupaten;Badiri;Aek Horsik;Desa
Tapanuli Tengah;Kabupaten;Badiri;Gunung Kulambu;Desa
Tapanuli Tengah;Kabupaten;Badiri;Jago Jago;Desa
Tapanuli Tengah;Kabupaten;Badiri;Kebun Pisang;Desa
Tapanuli Tengah;Kabupaten;Badiri;Lubuk Ampolu;Desa
Tapanuli Tengah;Kabupaten;Badiri;Pagaran Honas;Desa
Tapanuli Tengah;Kabupaten;Badiri;Sitardas;Desa
Tapanuli Tengah;Kabupaten;Badiri;Huta Balang;Kelurahan
Tapanuli Tengah;Kabupaten;Badiri;Lopian;Kelurahan
Tapanuli Tengah;Kabupaten;Barus;Aek Dakka;Desa
Tapanuli Tengah;Kabupaten;Barus;Bungo Tanjung;Desa
Tapanuli Tengah;Kabupaten;Barus;Gabungan Hasang;Desa
Tapanuli Tengah;Kabupaten;Barus;Kampung Mudik;Desa
Tapanuli Tengah;Kabupaten;Barus;Kampung Solok;Desa
Tapanuli Tengah;Kabupaten;Barus;Kedai Gedang;Desa
Tapanuli Tengah;Kabupaten;Barus;Kinali;Desa
Tapanuli Tengah;Kabupaten;Barus;Pasar Terandam;Desa
Tapanuli Tengah;Kabupaten;Barus;Patupangan;Desa
Tapanuli Tengah;Kabupaten;Barus;Sigambo Gambo;Desa
Tapanuli Tengah;Kabupaten;Barus;Ujung Batu;Desa
Tapanuli Tengah;Kabupaten;Barus;Padang Masiang;Kelurahan
Tapanuli Tengah;Kabupaten;Barus;Pasar Batu Gerigis;Kelurahan
Tapanuli Tengah;Kabupaten;Barus Utara;Huta Ginjang;Desa
Tapanuli Tengah;Kabupaten;Barus Utara;Pananggahan;Desa
Tapanuli Tengah;Kabupaten;Barus Utara;Parik Sinomba;Desa
Tapanuli Tengah;Kabupaten;Barus Utara;Purbatua;Desa
Tapanuli Tengah;Kabupaten;Barus Utara;Siharbangan;Desa
Tapanuli Tengah;Kabupaten;Barus Utara;Sihorbo;Desa
Tapanuli Tengah;Kabupaten;Kolang;Hudopa Nauli;Desa
Tapanuli Tengah;Kabupaten;Kolang;Hurlang Muara Nauli;Desa
Tapanuli Tengah;Kabupaten;Kolang;Makarti Nauli;Desa
Tapanuli Tengah;Kabupaten;Kolang;Pargaringan;Desa
Tapanuli Tengah;Kabupaten;Kolang;Rawa Makmur;Desa
Tapanuli Tengah;Kabupaten;Kolang;Satahi Nauli;Desa
Tapanuli Tengah;Kabupaten;Kolang;Simarpinggan;Desa
Tapanuli Tengah;Kabupaten;Kolang;Sipakpahi Aek Lobu;Desa
Tapanuli Tengah;Kabupaten;Kolang;Unte Mungkur I;Desa
Tapanuli Tengah;Kabupaten;Kolang;Unte Mungkur II;Desa
Tapanuli Tengah;Kabupaten;Kolang;Unte Mungkur III;Desa
Tapanuli Tengah;Kabupaten;Kolang;Unte Mungkur IV;Desa
Tapanuli Tengah;Kabupaten;Kolang;Kolang Nauli;Kelurahan
Tapanuli Tengah;Kabupaten;Kolang;Pasar Onan Hurlang;Kelurahan
Tapanuli Tengah;Kabupaten;Lumut;Aek Gambir;Desa
Tapanuli Tengah;Kabupaten;Lumut;Lumut Maju;Desa
Tapanuli Tengah;Kabupaten;Lumut;Lumut Nauli;Desa
Tapanuli Tengah;Kabupaten;Lumut;Masundung;Desa
Tapanuli Tengah;Kabupaten;Lumut;Sialogo;Desa
Tapanuli Tengah;Kabupaten;Lumut;Lumut;Kelurahan
Tapanuli Tengah;Kabupaten;Manduamas;Binjohara Baru;Desa
Tapanuli Tengah;Kabupaten;Manduamas;Binjohara Uruk;Desa
Tapanuli Tengah;Kabupaten;Manduamas;Lae Monong;Desa
Tapanuli Tengah;Kabupaten;Manduamas;Manduamas Baru;Desa
Tapanuli Tengah;Kabupaten;Manduamas;Manduamas Lama;Desa
Tapanuli Tengah;Kabupaten;Manduamas;Muara Tapus;Desa
Tapanuli Tengah;Kabupaten;Manduamas;Pagaran Baru;Desa
Tapanuli Tengah;Kabupaten;Manduamas;Pagaran Nauli;Desa
Tapanuli Tengah;Kabupaten;Manduamas;Parsihotangan;Desa
Tapanuli Tengah;Kabupaten;Manduamas;Saragih;Desa
Tapanuli Tengah;Kabupaten;Manduamas;Saragih Barat;Desa
Tapanuli Tengah;Kabupaten;Manduamas;Saragih Timur;Desa
Tapanuli Tengah;Kabupaten;Manduamas;Sarma Nauli;Desa
Tapanuli Tengah;Kabupaten;Manduamas;Tambahan Nanjur;Desa
Tapanuli Tengah;Kabupaten;Manduamas;Tumba;Desa
Tapanuli Tengah;Kabupaten;Manduamas;Tumba Jae;Desa
Tapanuli Tengah;Kabupaten;Manduamas;Tumba Nauli;Desa
Tapanuli Tengah;Kabupaten;Manduamas;Binjohara;Kelurahan
Tapanuli Tengah;Kabupaten;Manduamas;Pasar Onan Manduamas;Kelurahan
Tapanuli Tengah;Kabupaten;Manduamas;Perluasan;Kelurahan
Tapanuli Tengah;Kabupaten;Pandan;Aek Garut;Desa
Tapanuli Tengah;Kabupaten;Pandan;Sitio Tio Hilir;Desa
Tapanuli Tengah;Kabupaten;Pandan;Aek Sitiotio;Kelurahan
Tapanuli Tengah;Kabupaten;Pandan;Aek Tolang;Kelurahan
Tapanuli Tengah;Kabupaten;Pandan;Budi Luhur;Kelurahan
Tapanuli Tengah;Kabupaten;Pandan;Hajoran;Kelurahan
Tapanuli Tengah;Kabupaten;Pandan;Hajoran Indah;Kelurahan
Tapanuli Tengah;Kabupaten;Pandan;Kalangan;Kelurahan
Tapanuli Tengah;Kabupaten;Pandan;Kalangan Indah;Kelurahan
Tapanuli Tengah;Kabupaten;Pandan;Lubuk Tukko;Kelurahan
Tapanuli Tengah;Kabupaten;Pandan;Lubuk Tukko Baru;Kelurahan
Tapanuli Tengah;Kabupaten;Pandan;Mangga Dua;Kelurahan
Tapanuli Tengah;Kabupaten;Pandan;Muara Nibung;Kelurahan
Tapanuli Tengah;Kabupaten;Pandan;Pandan;Kelurahan
Tapanuli Tengah;Kabupaten;Pandan;Pandan Wangi;Kelurahan
Tapanuli Tengah;Kabupaten;Pandan;Pasar Baru;Kelurahan
Tapanuli Tengah;Kabupaten;Pandan;Sibuluan Baru;Kelurahan
Tapanuli Tengah;Kabupaten;Pandan;Sibuluan Indah;Kelurahan
Tapanuli Tengah;Kabupaten;Pandan;Sibuluan Nauli;Kelurahan
Tapanuli Tengah;Kabupaten;Pandan;Sibuluan Raya;Kelurahan
Tapanuli Tengah;Kabupaten;Pandan;Sibuluan Terpadu;Kelurahan
Tapanuli Tengah;Kabupaten;Pandan;Sihaporas Nauli;Kelurahan
Tapanuli Tengah;Kabupaten;Pasaribu Tobing;Aek Nadua;Desa
Tapanuli Tengah;Kabupaten;Pasaribu Tobing;Makmur;Desa
Tapanuli Tengah;Kabupaten;Pasaribu Tobing;Pasaribu Tobing;Desa
Tapanuli Tengah;Kabupaten;Pasaribu Tobing;PO Simargarap;Desa
Tapanuli Tengah;Kabupaten;Pasaribu Tobing;Sidaling;Desa
Tapanuli Tengah;Kabupaten;Pasaribu Tobing;Simargarap;Desa
Tapanuli Tengah;Kabupaten;Pasaribu Tobing;Sipakpahi;Desa
Tapanuli Tengah;Kabupaten;Pasaribu Tobing;Suga-Suga Hutagodang;Desa
Tapanuli Tengah;Kabupaten;Pasaribu Tobing;Suka Maju;Desa
Tapanuli Tengah;Kabupaten;Pinangsori;Danau Pandan;Desa
Tapanuli Tengah;Kabupaten;Pinangsori;Gunung Marijo;Desa
Tapanuli Tengah;Kabupaten;Pinangsori;Parjalihotan Baru;Desa
Tapanuli Tengah;Kabupaten;Pinangsori;Sihaporas;Desa
Tapanuli Tengah;Kabupaten;Pinangsori;Toga Basir;Desa
Tapanuli Tengah;Kabupaten;Pinangsori;Albion Prancis;Kelurahan
Tapanuli Tengah;Kabupaten;Pinangsori;Pinang Baru;Kelurahan
Tapanuli Tengah;Kabupaten;Pinangsori;Pinangsori;Kelurahan
Tapanuli Tengah;Kabupaten;Pinangsori;Sitonong Bangun;Kelurahan
Tapanuli Tengah;Kabupaten;Pinangsori;Sori Nauli;Kelurahan
Tapanuli Tengah;Kabupaten;Sarudik;Sipan;Desa
Tapanuli Tengah;Kabupaten;Sarudik;Pasir Bidang;Kelurahan
Tapanuli Tengah;Kabupaten;Sarudik;Pondok Batu;Kelurahan
Tapanuli Tengah;Kabupaten;Sarudik;Sarudik;Kelurahan
Tapanuli Tengah;Kabupaten;Sarudik;Sibuluan Nalambok;Kelurahan
Tapanuli Tengah;Kabupaten;Sibabangun;Anggoli;Desa
Tapanuli Tengah;Kabupaten;Sibabangun;Hutagurgur;Desa
Tapanuli Tengah;Kabupaten;Sibabangun;Mombang Boru;Desa
Tapanuli Tengah;Kabupaten;Sibabangun;Muara Sibuntuon;Desa
Tapanuli Tengah;Kabupaten;Sibabangun;Sibio-bio;Desa
Tapanuli Tengah;Kabupaten;Sibabangun;Simanosor;Desa
Tapanuli Tengah;Kabupaten;Sibabangun;Sibabangun;Kelurahan
Tapanuli Tengah;Kabupaten;Sirandorung;Masnauli;Desa
Tapanuli Tengah;Kabupaten;Sirandorung;Muara Ore;Desa
Tapanuli Tengah;Kabupaten;Sirandorung;Pardomuan;Desa
Tapanuli Tengah;Kabupaten;Sirandorung;Sampang Maruhur;Desa
Tapanuli Tengah;Kabupaten;Sirandorung;Sigodung;Desa
Tapanuli Tengah;Kabupaten;Sirandorung;Simpang III Lae Bingke;Desa
Tapanuli Tengah;Kabupaten;Sirandorung;Siordang;Desa
Tapanuli Tengah;Kabupaten;Sirandorung;Bajamas;Kelurahan
Tapanuli Tengah;Kabupaten;Sitahuis;Bonan Dolok;Desa
Tapanuli Tengah;Kabupaten;Sitahuis;Mardame;Desa
Tapanuli Tengah;Kabupaten;Sitahuis;Naga Timbul;Desa
Tapanuli Tengah;Kabupaten;Sitahuis;Rampa;Desa
Tapanuli Tengah;Kabupaten;Sitahuis;Simaninggir;Desa
Tapanuli Tengah;Kabupaten;Sitahuis;Nauli;Kelurahan
Tapanuli Tengah;Kabupaten;Sosor Gadong;Barambang;Desa
Tapanuli Tengah;Kabupaten;Sosor Gadong;Baringin;Desa
Tapanuli Tengah;Kabupaten;Sosor Gadong;Huta Tombak;Desa
Tapanuli Tengah;Kabupaten;Sosor Gadong;Muara Bolak;Desa
Tapanuli Tengah;Kabupaten;Sosor Gadong;Siantar Ca;Desa
Tapanuli Tengah;Kabupaten;Sosor Gadong;Siantar Dolok;Desa
Tapanuli Tengah;Kabupaten;Sosor Gadong;Sibintang;Desa
Tapanuli Tengah;Kabupaten;Sosor Gadong;Unte Boang;Desa
Tapanuli Tengah;Kabupaten;Sosor Gadong;Sosorgadong;Kelurahan
Tapanuli Tengah;Kabupaten;Sorkam;Teluk Roban;Desa
Tapanuli Tengah;Kabupaten;Sorkam;Bottot;Desa
Tapanuli Tengah;Kabupaten;Sorkam;Sorkam Kiri;Desa
Tapanuli Tengah;Kabupaten;Sorkam;Sorkam Tengah;Desa
Tapanuli Tengah;Kabupaten;Sorkam;Sihapas;Desa
Tapanuli Tengah;Kabupaten;Sorkam;Pananggahan;Desa
Tapanuli Tengah;Kabupaten;Sorkam;Pagaran Julu;Desa
Tapanuli Tengah;Kabupaten;Sorkam;Muara Nauli;Desa
Tapanuli Tengah;Kabupaten;Sorkam;Hiteurat;Desa
Tapanuli Tengah;Kabupaten;Sorkam;Pearaja;Desa
Tapanuli Tengah;Kabupaten;Sorkam;Rianiate;Desa
Tapanuli Tengah;Kabupaten;Sorkam;Gonting Mahe;Desa
Tapanuli Tengah;Kabupaten;Sorkam;Nauli;Desa
Tapanuli Tengah;Kabupaten;Sorkam;Fajar;Desa
Tapanuli Tengah;Kabupaten;Sorkam;Pelita;Desa
Tapanuli Tengah;Kabupaten;Sorkam;Pardamean;Desa
Tapanuli Tengah;Kabupaten;Sorkam;Dolok Pantis;Desa
Tapanuli Tengah;Kabupaten;Sorkam;Sorkam;Kelurahan
Tapanuli Tengah;Kabupaten;Sorkam;Naipospos Barat;Kelurahan
Tapanuli Tengah;Kabupaten;Sorkam;Pargarutan;Kelurahan
Tapanuli Tengah;Kabupaten;Sorkam;Tarutung Bolak;Kelurahan
Tapanuli Tengah;Kabupaten;Sorkam Barat;Aek Raso;Desa
Tapanuli Tengah;Kabupaten;Sorkam Barat;Madani;Desa
Tapanuli Tengah;Kabupaten;Sorkam Barat;Maduma;Desa
Tapanuli Tengah;Kabupaten;Sorkam Barat;Pahieme;Desa
Tapanuli Tengah;Kabupaten;Sorkam Barat;Pahieme II;Desa
Tapanuli Tengah;Kabupaten;Sorkam Barat;Pasar Sorkam;Desa
Tapanuli Tengah;Kabupaten;Sorkam Barat;Pasaribu Tobing Jae;Desa
Tapanuli Tengah;Kabupaten;Sorkam Barat;Sidikalang;Desa
Tapanuli Tengah;Kabupaten;Sorkam Barat;Sipea Pea;Desa
Tapanuli Tengah;Kabupaten;Sorkam Barat;Sorkam Kanan;Desa
Tapanuli Tengah;Kabupaten;Sorkam Barat;Binasi;Kelurahan
Tapanuli Tengah;Kabupaten;Sorkam Barat;Sorkam Kanan;Kelurahan
Tapanuli Tengah;Kabupaten;Sukabangun;Janji Maria;Desa
Tapanuli Tengah;Kabupaten;Sukabangun;Pulo Pakkat I;Desa
Tapanuli Tengah;Kabupaten;Sukabangun;Pulo Pakkat II;Desa
Tapanuli Tengah;Kabupaten;Sukabangun;Sihadatuon;Desa
Tapanuli Tengah;Kabupaten;Sukabangun;Sihapas;Desa
Tapanuli Tengah;Kabupaten;Sukabangun;Tebing Tinggi;Desa
Tapanuli Tengah;Kabupaten;Tapian Nauli;Aloban;Desa
Tapanuli Tengah;Kabupaten;Tapian Nauli;Bair;Desa
Tapanuli Tengah;Kabupaten;Tapian Nauli;Mela I;Desa
Tapanuli Tengah;Kabupaten;Tapian Nauli;Mela II;Desa
Tapanuli Tengah;Kabupaten;Tapian Nauli;Mela Dolok;Desa
Tapanuli Tengah;Kabupaten;Tapian Nauli;Tapian Nauli I;Desa
Tapanuli Tengah;Kabupaten;Tapian Nauli;Tapian Nauli III;Desa
Tapanuli Tengah;Kabupaten;Tapian Nauli;Tapian Nauli IV;Desa
Tapanuli Tengah;Kabupaten;Tapian Nauli;Tapian Nauli II;Kelurahan
Tapanuli Tengah;Kabupaten;Tukka;Aek Bontar;Desa
Tapanuli Tengah;Kabupaten;Tukka;Aek Tolang Induk;Desa
Tapanuli Tengah;Kabupaten;Tukka;Tapian Nauli Saur Manggita;Desa
Tapanuli Tengah;Kabupaten;Tukka;Sigiring-giring;Desa
Tapanuli Tengah;Kabupaten;Tukka;Sait Nihuta Kalangan II;Desa
Tapanuli Tengah;Kabupaten;Tukka;Bona Lumban;Kelurahan
Tapanuli Tengah;Kabupaten;Tukka;Hutanabolon;Kelurahan
Tapanuli Tengah;Kabupaten;Tukka;Sipange;Kelurahan
Tapanuli Tengah;Kabupaten;Tukka;Tukka;Kelurahan
Tapanuli Utara;Kabupaten;Adian Koting;Adian Koting;Desa
Tapanuli Utara;Kabupaten;Adian Koting;Banuaji I;Desa
Tapanuli Utara;Kabupaten;Adian Koting;Banuaji II;Desa
Tapanuli Utara;Kabupaten;Adian Koting;Banuaji IV;Desa
Tapanuli Utara;Kabupaten;Adian Koting;Dolok Nauli;Desa
Tapanuli Utara;Kabupaten;Adian Koting;Pagaran Lambung I;Desa
Tapanuli Utara;Kabupaten;Adian Koting;Pagaran Lambung II;Desa
Tapanuli Utara;Kabupaten;Adian Koting;Pagaran Lambung III;Desa
Tapanuli Utara;Kabupaten;Adian Koting;Pagaran Lambung IV;Desa
Tapanuli Utara;Kabupaten;Adian Koting;Pagaran Pisang;Desa
Tapanuli Utara;Kabupaten;Adian Koting;Pansur Batu;Desa
Tapanuli Utara;Kabupaten;Adian Koting;Pansur Batu I;Desa
Tapanuli Utara;Kabupaten;Adian Koting;Pansur Batu II;Desa
Tapanuli Utara;Kabupaten;Adian Koting;Pardomuan Nauli;Desa
Tapanuli Utara;Kabupaten;Adian Koting;Siantar Naipospos;Desa
Tapanuli Utara;Kabupaten;Adian Koting;Sibalanga;Desa
Tapanuli Utara;Kabupaten;Garoga;Aek Tangga;Desa
Tapanuli Utara;Kabupaten;Garoga;Garoga Sibargot;Desa
Tapanuli Utara;Kabupaten;Garoga;Gonting Garoga;Desa
Tapanuli Utara;Kabupaten;Garoga;Gonting Salak;Desa
Tapanuli Utara;Kabupaten;Garoga;Lontung Jae I;Desa
Tapanuli Utara;Kabupaten;Garoga;Lontung Jae II;Desa
Tapanuli Utara;Kabupaten;Garoga;Padang Siandomang;Desa
Tapanuli Utara;Kabupaten;Garoga;Parinsoran Pangorian;Desa
Tapanuli Utara;Kabupaten;Garoga;Parmanuhan;Desa
Tapanuli Utara;Kabupaten;Garoga;Parsosoran;Desa
Tapanuli Utara;Kabupaten;Garoga;Sibaganding;Desa
Tapanuli Utara;Kabupaten;Garoga;Sibalanga;Desa
Tapanuli Utara;Kabupaten;Garoga;Simpang Bolon;Desa
Tapanuli Utara;Kabupaten;Muara;Aritonang;Desa
Tapanuli Utara;Kabupaten;Muara;Bariba Niaek;Desa
Tapanuli Utara;Kabupaten;Muara;Batu Binumbun;Desa
Tapanuli Utara;Kabupaten;Muara;Dolok Martumbur;Desa
Tapanuli Utara;Kabupaten;Muara;Huta Ginjang;Desa
Tapanuli Utara;Kabupaten;Muara;Huta Lontung;Desa
Tapanuli Utara;Kabupaten;Muara;Huta Nagodang;Desa
Tapanuli Utara;Kabupaten;Muara;Papande;Desa
Tapanuli Utara;Kabupaten;Muara;Sampuran;Desa
Tapanuli Utara;Kabupaten;Muara;Sibandang;Desa
Tapanuli Utara;Kabupaten;Muara;Silali Toruan;Desa
Tapanuli Utara;Kabupaten;Muara;Silando;Desa
Tapanuli Utara;Kabupaten;Muara;Simatupang;Desa
Tapanuli Utara;Kabupaten;Muara;Sitanggor;Desa
Tapanuli Utara;Kabupaten;Muara;Unte Mungkur;Desa
Tapanuli Utara;Kabupaten;Pagaran;Banua Luhu;Desa
Tapanuli Utara;Kabupaten;Pagaran;Dolok Saribu;Desa
Tapanuli Utara;Kabupaten;Pagaran;Hasibuan;Desa
Tapanuli Utara;Kabupaten;Pagaran;Lubis;Desa
Tapanuli Utara;Kabupaten;Pagaran;Lumban Ina Ina;Desa
Tapanuli Utara;Kabupaten;Pagaran;Lumban Julu;Desa
Tapanuli Utara;Kabupaten;Pagaran;Lumban Motung;Desa
Tapanuli Utara;Kabupaten;Pagaran;Lumban Silintong;Desa
Tapanuli Utara;Kabupaten;Pagaran;Pagaran;Desa
Tapanuli Utara;Kabupaten;Pagaran;Parhorboan;Desa
Tapanuli Utara;Kabupaten;Pagaran;Sibaragas;Desa
Tapanuli Utara;Kabupaten;Pagaran;Simamora Hasibuan;Desa
Tapanuli Utara;Kabupaten;Pagaran;Sipultak;Desa
Tapanuli Utara;Kabupaten;Pagaran;Sipultak Dolok;Desa
Tapanuli Utara;Kabupaten;Pahae Jae;Nahornop Marsada;Desa
Tapanuli Utara;Kabupaten;Pahae Jae;Pardamean Nainggolan;Desa
Tapanuli Utara;Kabupaten;Pahae Jae;Pardomuan Nainggolan;Desa
Tapanuli Utara;Kabupaten;Pahae Jae;Parsaoran Nainggolan;Desa
Tapanuli Utara;Kabupaten;Pahae Jae;Parsaoran Samosir;Desa
Tapanuli Utara;Kabupaten;Pahae Jae;Setia;Desa
Tapanuli Utara;Kabupaten;Pahae Jae;Sigurunggurung;Desa
Tapanuli Utara;Kabupaten;Pahae Jae;Silangkitang;Desa
Tapanuli Utara;Kabupaten;Pahae Jae;Sitolu Bahal;Desa
Tapanuli Utara;Kabupaten;Pahae Jae;Sitolu Ompu;Desa
Tapanuli Utara;Kabupaten;Pahae Jae;Sukamaju;Desa
Tapanuli Utara;Kabupaten;Pahae Jae;Tordolok Nauli;Desa
Tapanuli Utara;Kabupaten;Pahae Jae;Pasar Sarulla;Kelurahan
Tapanuli Utara;Kabupaten;Pahae Julu;Hutabarat;Desa
Tapanuli Utara;Kabupaten;Pahae Julu;Janji Matogu;Desa
Tapanuli Utara;Kabupaten;Pahae Julu;Lobu Pining;Desa
Tapanuli Utara;Kabupaten;Pahae Julu;Lontung Dolok;Desa
Tapanuli Utara;Kabupaten;Pahae Julu;Lumban Dolok;Desa
Tapanuli Utara;Kabupaten;Pahae Julu;Lumban Gaol;Desa
